序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
7224,000999,华润三九,1.41,7864424190.24,31.9513098676,-9.8758,1375803866.38,29.44,12.3322,14.91079700946,9.69,1.076121784564,59.7449935506,中药,2022-08-24
7225,000972,ST中基,-0.06,3125663.72,10.7725937462,,-46300485.73,-3.4781992878,-31.737,0.168217445908,-30.28,-0.024027087422,-10.1704558928,食品饮料,2022-08-24
7226,000969,安泰科技,0.1182,3100068217.24,31.6079586578,11.6646,121294155.08,141.63,8.7742,4.584147084426,2.6,-0.090559406472,18.8726077248,通用设备,2022-08-24
7227,000959,首钢股份,0.5994,63377879373.27,89.8787139062,16.505,3433419966.31,556.25,128.9896,5.801775612738,10.51,0.722482374524,12.0080659487,钢铁行业,2022-08-24
7228,000958,电投产融,0.14,5278023964.86,-2.86,-12.8292,762281598.12,14.99,10.5811,3.237868651085,4.48,-0.945320258797,18.2380774556,综合行业,2022-08-24
7229,000930,中粮科技,0.3783,12026427468.94,28.9119496935,13.4849,700175020.51,93.19,-1.5645,5.885639151559,6.52,1.108989866994,13.1187783048,农牧饲渔,2022-08-24
7230,000922,佳电股份,0.2279,1433108928.55,19.8517211911,27.0245,136570376.67,-25.63,-18.29,4.344550361239,5.23,-0.167357665801,25.6620762214,电机,2022-08-24
7231,000911,南宁糖业,0.02,1979191332.27,-13.9825754276,19.5744,5072742.47,-87.37,-104.4204,0.391651091684,4.0,-1.727820891668,8.9317387459,食品饮料,2022-08-24
7232,000906,浙商中拓,0.53,86172532290.65,89.8870882268,37.3297,358992789.39,84.26,13.0515,4.486279716435,11.63,-10.297053770477,1.4413239654,商业百货,2022-08-24
7233,000885,城发环境,0.7277,2162027706.68,199.9253238907,94.4881,467214134.1,1353.38,40.986,7.947581753598,9.4,0.931450110205,39.7953834265,铁路公路,2022-08-24
7234,000833,粤桂股份,0.1023,1498565309.14,-26.9400514578,50.5942,68352286.48,302.16,5529.1156,4.3576522131,2.37,0.111851069096,15.1539443743,综合行业,2022-08-24
7235,000831,中国稀土,0.1727,1573990257.19,126.5346779941,4.4256,169409194.65,6.47,-33.1125,2.684381145332,6.65,-0.407468338489,19.393166141,小金属,2022-08-24
7236,000830,鲁西化工,1.382,14471402272.3,94.7295846335,32.7974,2632062171.31,1064.17,63.4213,8.377390469332,17.25,2.430196201932,31.8639287188,化学原料,2022-08-24
7237,000815,美利云,0.03,554360748.82,10.7828346287,-6.3308,20853889.59,121.15,-12.6009,3.098345161857,0.97,-0.05765081102,12.0812750474,造纸印刷,2022-08-24
7238,000782,美达股份,0.09,1548511689.44,50.1030430593,10.7236,45634450.68,208.9,18.4412,2.793358701701,3.13,-0.267200676136,11.467390836,化纤行业,2022-08-24
7239,000672,上峰水泥,1.26,3594346987.58,25.05465609,93.5199,1009739046.73,0.12,84.8191,8.739362692827,14.15,1.137533697564,46.7851227848,水泥建材,2022-08-24
7240,000668,荣丰控股,-0.17,36493418.44,58.6982758993,-34.4554,-25631315.2,-58.44,-86.7019,6.254767993929,-2.75,2.52173304096,6.6666771818,房地产开发,2022-08-24
7241,000666,经纬纺机,0.3649,5868042253.91,60.091932503,20.538,256934032.97,50.04,1.5557,13.192523049224,2.79,-10.807347321674,17.1830813911,多元金融,2022-08-24
7242,000595,宝塔实业,-0.04,76844995.93,-25.0228194566,7.8042,-40144422.36,-43.34,-43.4136,0.781429650963,-4.41,-0.03389459457,-13.704661992,通用设备,2022-08-24
7243,000570,苏常柴A,0.2301,1497170455.8,28.2421551633,-6.6217,129189065.6,366.55,325.7732,4.435130166969,5.51,-0.131153610307,14.2305590866,汽车零部件,2022-08-24
7244,000557,西部创业,0.1034,545796200.08,49.1592329821,-0.7276,150793924.9,104.39,54.8553,3.632838464388,2.89,0.132632203533,36.0899647306,物流行业,2022-08-24
7245,000547,航天发展,0.2,2221695044.13,15.0185558287,35.0926,314395402.09,0.69,-32.3408,5.444610800975,3.66,-0.304902291849,37.8316075458,通信设备,2022-08-24
7246,000524,岭南控股,-0.14,733842801.73,-9.6668962394,54.4013,-94549542.48,30.7,30.9811,3.362166615613,-4.11,-0.231100817959,16.7130146567,旅游酒店,2022-08-24
7247,000099,中信海直,0.1983,755978268.58,9.4991291786,27.4264,120184089.05,69.06,158.1522,5.861740425329,3.4,0.528745707372,28.8678056513,航空机场,2022-08-24
7248,000096,广聚能源,0.079,699627116.13,19.0639951378,27.3246,41959146.33,51.99,144.6344,5.433854046496,1.47,-0.11459458822,10.7988013612,石油行业,2022-08-24
7249,000070,特发信息,0.0152,2295487619.88,37.9144309673,-49.9645,12512396.25,130.62,-91.513,2.901344083266,0.51,-1.058326256748,12.2375686498,通信设备,2022-08-24
7250,000027,深圳能源,0.41,13706451310.43,50.8818436962,32.7698,1960933302.99,-41.47,153.061,5.699078954427,7.05,0.592126600682,28.7771704763,电力行业,2022-08-24
7251,900920,动力B股,0.32,17090862048.49,45.3091331675,6.3597,346080732.96,72.86,104.4936,4.732436497195,6.6,-0.378194694485,9.1973701793,通用设备,2022-08-23
7252,873836,鸿星科技,0.01,135995386.23,,,423316.79,,,,0.73,,9.8682094092,,2022-08-23
7253,873738,伟邦科技,0.57,89912469.12,,55.621,20544959.19,,35.9323,,10.31,,35.3811313062,,2022-08-23
7254,873731,纬诚科技,0.11,52525096.4,,,7575413.05,,,,6.5,,43.8606738093,,2022-08-23
7255,873711,卓越科技,-0.1,13761090.79,,,-7357794.11,,,,-5.4,,50.2294140449,,2022-08-23
7256,873705,恒伦医疗,0.1639,204170573.69,41.1709634101,,19052772.18,74.5417630533,,,4.3,,39.6680540914,,2022-08-23
7257,873681,吉春制药,0.7,206124088.93,,,42126935.91,,,,8.49,,63.6112465315,,2022-08-23
7258,873661,成远矿业,0.3,213101429.65,,50.2889,19668055.75,,304.1324,3.475534276401,8.82,0.092793957317,26.5777124926,,2022-08-23
7259,873633,润泰工程,0.02,5560611.71,,-42.0422,219277.06,,-99.0972,,1.85,,33.7778713558,,2022-08-23
7260,873621,创元数码,0.49,328306443.94,23.3289116421,,4887949.07,46.87,,5.296246875,9.65,6.752337952,9.6259058034,,2022-08-23
7261,873609,辛巴科技,-0.11,50657821.81,,,-2307895.33,,,,-9.52,,10.8398523936,,2022-08-23
7262,873601,瓯宝股份,-0.05,70188675.34,27.1758995178,,-3396029.69,-220.37,,1.42553515813,-3.18,-0.018364335772,18.7567858009,,2022-08-23
7263,873568,海陵液压,-0.1872,10504174.94,4.0474589801,,-2808022.02,-4402.72,,1.284110430667,-13.59,-0.169617614,26.2701251242,,2022-08-23
7264,873540,进源热能,0.244,39172711.56,48.4268091311,,4628204.18,38.12,,2.099632837368,12.316,-0.023983356842,20.6939935919,,2022-08-23
7265,873535,锐至信息,-0.2,10409854.0,11.6220874751,,-3477033.88,-68.06,,1.767266053276,-10.73,-0.352898541958,22.5008264285,,2022-08-23
7266,873529,先锋股份,2.13,208129133.53,109.5464890295,,63375457.13,71.71,,5.955864982155,43.65,0.239709191246,43.9912743147,,2022-08-23
7267,873521,鼎尚电子,0.04,12843949.75,58.7697189202,,533060.27,-29.53,,1.261474573846,3.3,0.146966385385,21.3278356995,,2022-08-23
7268,873511,小满云仓,0.55,40642966.56,96.9974095733,,2747391.48,887.2640263754,,1.856768882,34.73,-0.44106906,3.5965540996,,2022-08-23
7269,873507,华春网络,-0.24,13975031.53,178.8973098989,,-4886299.39,-1027.55,,1.078637838,-20.35,-0.639756689,19.3038277889,,2022-08-23
7270,873496,崤云信息,-0.26,1058009.24,286.7043718411,,-27054390.07,5.46,,1.094639808736,-21.12,0.066914418138,-578.6031027479,,2022-08-23
7271,873465,欧亚合成,0.06,141362828.92,57.471284017,5.6812,3499145.56,696.73,-29.1537,1.452479406641,4.23,0.030930602108,13.2232366265,,2022-08-23
7272,873448,兴盛新材,0.02,51544839.74,19.5898234996,,957319.79,149.78,,1.1279198906,1.71,0.0018683126,12.315728911,,2022-08-23
7273,873445,宝润达,0.1,125169583.29,48.690575042,,8016761.54,87.09,,1.559854763766,6.7,0.012651434026,26.9760500135,,2022-08-23
7274,873428,园外园,0.02,57895719.35,326.1149011948,,791437.46,9340.06,,1.0664073554,1.5,-0.1602397814,5.7802378959,,2022-08-23
7275,873390,中延菌业,-0.18,118882468.28,-1.3304038874,,-15167242.6,-554.38,,2.903603606629,-6.07,-0.144980367436,1.0034264911,,2022-08-23
7276,873383,宁夏环境,0.05,10523851.44,-1.3158464845,,1411988.33,-10.34,,1.389157577717,3.53,-0.000738588125,67.4449104538,,2022-08-23
7277,873300,英辰科技,0.03,7197019.55,94.2588424755,,661740.01,137.47,,1.413664032,2.37,-0.065441254,29.2975508174,,2022-08-23
7278,873295,工源环境,0.4424,44026124.8,46.3322658253,,4424053.52,110.81,,3.448746353,12.91,0.488697841,33.1139677549,,2022-08-23
7279,873251,荟煌科技,0.1,19923373.63,107.4948981275,,2902644.32,502.6,,1.197913680333,8.42,-0.036826487333,37.576283209,,2022-08-23
7280,873243,黄山良业,0.22,14876890.45,42.7415138955,,2502263.19,25.35,,2.31283125829,8.9,0.021797749564,38.2398179856,,2022-08-23
7281,873218,摩云阁,-0.03,5342448.08,71.0168213876,,-1051595.61,-3.1493574404,,0.950547524,-2.73,0.01411384075,50.8613036442,,2022-08-23
7282,873133,高新公用,0.18,170216209.77,-6.2197450304,,5325582.71,-2.78,,4.773149819333,3.24,-1.421238189333,13.0574563786,,2022-08-23
7283,873129,华丰种业,0.02,6514886.67,-80.6283767109,,741038.95,142.52,,1.069712882222,1.94,0.0079222525,23.0224790695,,2022-08-23
7284,873082,民慧股份,0.08,641988550.44,108.8990812706,,3066152.37,251.74,,1.194461102183,6.58,-0.192366854415,1.6005488124,,2022-08-23
7285,873078,津裕电业,0.13,140299813.9,33.0603324012,,6944772.21,-18.08,,2.433800218319,5.49,-0.05430911811,22.7044674148,,2022-08-23
7286,873070,华信设计,0.1,39763949.66,-3.4645650574,,1046380.05,-17.8187129651,,1.718907698148,5.8,0.06542987963,25.7371164522,,2022-08-23
7287,873062,汉王鹏泰,1.03,488278319.17,27.5280885504,,39197023.16,50.24,,6.358371790621,17.62,-1.260709694052,58.2701700833,,2022-08-23
7288,873041,邢农银行,0.125,358870840.36,-3.1068466215,-16.5704,112821449.92,-14.4,-82.3347,2.02941881617,6.36,-0.93555469412,,,2022-08-23
7289,872962,达攀股份,0.06,42181682.74,29.1155733328,,1724564.56,116.51,,1.273704314333,4.62,0.123833533,15.0276676231,,2022-08-23
7290,872961,味氏生物,0.15,28982914.26,194.7208449142,,1542780.71,2014.43,,1.584486439,9.39,-0.66156296,22.591532795,,2022-08-23
7291,872948,双鸽股份,0.11,480671605.43,37.3776046512,,5377694.17,168.342674693,,1.949418257684,5.98,0.557939338105,5.0671290762,,2022-08-23
7292,872884,佰利天,0.04,25187803.01,,,1719626.69,,,,1.7,,64.241222363,,2022-08-23
7293,872879,紫照股份,0.04,11477332.78,48.0503504165,,735484.86,225.63,,1.824652127182,2.03,-0.063811012469,20.2542538808,,2022-08-23
7294,872861,文祥渔业,0.12,19956389.99,291.7000881697,,1654893.76,137.03,,0.786686165478,16.22,-0.031399043509,41.701394712,,2022-08-23
7295,872856,置荟谷,-0.14,3051071.82,-35.4540698768,,-3449752.22,3.1,,0.240904217255,-43.85,-0.197528683922,27.9234092235,,2022-08-23
7296,872799,益康药业,0.39,137319198.31,18.7777258257,,13343701.99,121.18,,5.888540168113,6.61,0.666202675347,35.6485247747,,2022-08-23
7297,872791,蓝海生物,0.04,68408125.76,113.6971555998,,2119025.64,10.38,,1.283117764906,3.34,0.021756052075,7.8578933428,,2022-08-23
7298,872767,雅莎股份,0.15,40771824.34,37.3154195901,,5793073.99,-24.49,,2.08015995503,7.98,0.11609536378,67.7743914022,,2022-08-23
7299,872745,玉兰光电,-0.0005,25535492.44,38.0331429018,,-13203.67,99.36,,1.279745693077,-0.04,-0.037684399615,22.1566764506,,2022-08-23
7300,872721,俊杰新材,0.12,51434427.96,57.4592677756,,5637860.35,741.1,,2.669244870494,4.54,0.039696850733,38.4060550559,,2022-08-23
7301,872682,国君医疗,0.05,61959819.21,22.4176487406,,967701.57,-75.4,,1.631189322488,2.56,0.018846542584,20.0560807447,,2022-08-23
7302,872679,浙宝股份,0.76,222109324.99,-13.9543021548,,18904795.99,-15.74,,5.1328763832,15.9,0.1295817748,20.3232648256,,2022-08-23
7303,872658,零奔洋,0.22,79652709.29,203.3165826923,,10904053.04,1876.9145537866,,1.369770290929,17.38,0.071826230286,33.8205688923,,2022-08-23
7304,872642,联博化工,0.18,37592451.85,31.7936692256,,4093413.41,1282.79,,4.243584260985,3.91,-0.033916442221,30.4341878674,,2022-08-23
7305,872634,宏福环保,0.03,23183872.31,66.3799066915,,1043186.56,7.65,,1.462768803466,2.4,-0.000742402437,18.9582318744,,2022-08-23
7306,872624,卓才股份,-0.38,36130903.76,145.2713451974,,-3826323.27,-478.48,,1.000562593,-32.1,-0.478803105,8.055231885,,2022-08-23
7307,872623,萌帮股份,0.39,203236195.35,0.7751225724,,14713141.97,0.56,,3.004400733807,13.78,0.218109841759,20.3616555401,,2022-08-23
7308,872622,宝马建设,-0.24,16548771.15,150.0241215652,,-2653163.53,12.3,,0.513326368487,-37.37,-0.897815025787,10.636642105,,2022-08-23
7309,872579,泰通能源,0.0247,15271805.04,82.7516105305,,2063808.92,-424.42,,1.24266963497,2.01,-0.015466780359,45.3360280063,,2022-08-23
7310,872558,侨旺纸模,0.02,48998069.25,18.8721618484,16.7789,1525721.85,58.01,-41.8531,1.901440702,1.62,0.0560694434,17.117381763,,2022-08-23
7311,872551,阿义玛,0.11,9006193.49,52.3190195109,,1092385.91,207.3751911945,,2.72352303,4.12,-0.027163056,50.7775954967,,2022-08-23
7312,872549,绿浥农科,0.25,17324970.47,1.0136332191,,2515304.32,10.21,,1.730654255,13.94,0.0401947,33.5470095032,,2022-08-23
7313,872530,广州金航,0.0049,20545716.1,119.9610129615,,148220.08,104.86,,1.976838801,0.23,0.118424328667,28.5562863394,,2022-08-23
7314,872478,毅达科技,0.1,38630687.68,-16.2691081296,,1584416.71,-55.73,,1.797495642625,5.96,0.002346959714,20.6804912617,,2022-08-23
7315,872461,山东京普,0.0446,50279438.08,38.8114075625,,3732675.56,64.49,,1.804678508685,2.31,-0.133255388527,27.6785782249,,2022-08-23
7316,872450,明堂山,0.04,11552785.82,78.7370926332,,1754470.61,362.48,,2.03955782,1.74,0.121379877,35.0913318499,,2022-08-23
7317,872443,掌动科技,0.17,39263204.06,7.5671580526,,1979118.61,-30.32,,2.546729301695,6.81,-0.302426890678,99.3140309956,,2022-08-23
7318,872432,德乐科技,-0.12,6959188.24,352.5329650846,,-598149.53,-49.34,,0.759152009615,-9.61,0.364179217308,18.8253256676,,2022-08-23
7319,872422,天嘉智能,-0.21,23872948.28,35.7488372154,,-6993867.97,-238.95,,2.583684789442,-7.75,0.436311412011,35.935407849,,2022-08-23
7320,872420,新丰小吃,0.13,98656552.94,30.8037821589,,663947.94,143.05,,3.792685528,3.56,2.047097322,59.9168532433,,2022-08-23
7321,872398,玉城股份,1.68,42262057.57,107.5320484079,,20211253.03,999.7,,6.738249573333,28.57,0.0103799125,26.5151793697,,2022-08-23
7322,872349,御龙渔业,-0.0136,556577.53,-66.1846833616,,-1216428.2,60.85,,0.617193812654,-2.18,-0.008877283987,19.4773799079,,2022-08-23
7323,872313,科隆智谷,0.1,109793835.99,42.478490948,,5548176.36,-10.53,,2.110360131317,5.44,-0.52893333126,21.9180774977,,2022-08-23
7324,872279,超越智能,-0.02,1177505.23,-61.9998584368,,-451844.93,-713.85,,1.091164439024,-2.0,-0.091943937561,25.1865972604,,2022-08-23
7325,872232,慧峰科技,-0.025,5241241.81,38.4150647101,,-620961.69,36.73,,1.806711252735,-1.38,0.058873245685,69.0042804951,,2022-08-23
7326,872224,华诚传媒,-0.14,5799379.79,-18.6341143363,,-2820639.61,39.72,,0.4176483185,-28.89,-0.3135728445,-1.7267617164,,2022-08-23
7327,872223,泰得科技,-0.1837,10126965.8,37.2085601993,,-4041449.05,17.45,,1.861379806818,-9.41,-0.141424846364,16.7734641703,,2022-08-23
7328,872212,利农生物,-0.06,59174647.6,199.9469777769,,-2815278.8,-210.89,,1.182840442474,-4.63,-0.158825572784,12.1028517625,,2022-08-23
7329,872143,宽惠股份,0.04,41427532.77,-4.4437611173,,451595.5,-66.04,,1.660625985,2.76,-0.461127293,13.3606120131,,2022-08-23
7330,872128,第一文体,-0.04,50128599.92,241.7403823577,,-1019929.05,94.52,,1.968871101747,-2.26,0.238169053767,9.0347296897,,2022-08-23
7331,872124,智建科技,0.07,61633493.6,43.2268508883,-29.4813,3585898.71,-25.55,65.9568,1.564407980064,4.68,0.268196114633,22.3810510394,,2022-08-23
7332,872112,祝融科技,0.27,20540486.83,94.8441298039,,3255116.43,186.14,,3.266366505016,8.74,-0.071141267867,56.1396670168,,2022-08-23
7333,872092,易畅股份,0.04,11378492.26,61.7933131555,,243693.73,205.7194890889,,1.000167603815,4.56,-0.198236687381,28.5608205001,,2022-08-23
7334,872085,群星明,0.14,492784688.42,26.0274440308,,5324385.7,-26.61,,2.893766308993,4.84,0.095390182168,3.6371489133,,2022-08-23
7335,872001,瑞博股份,0.05,53685938.19,26.3812094006,,3419009.36,67.96,,1.009159792329,4.75,0.050157596986,16.5701217673,,2022-08-23
7336,871992,恒康药房,0.16,191125858.05,-2.1514432705,-6.4986,9126224.66,-40.65,-23.846,1.645383366328,8.34,1.058552811877,32.4716607387,,2022-08-23
7337,871972,理丹电子,-0.09,77496813.09,34.0679123888,,-3676779.93,-1793.16,,1.554281549289,-5.45,-0.258658191706,11.3519844871,,2022-08-23
7338,871970,大禹生物,0.2796,77582757.85,91.6966562373,,11452745.54,151.2285650308,,4.629991705811,6.23,0.442147990967,52.3010724734,农牧饲渔,2022-08-23
7339,871955,闽威股份,0.29,148105979.77,26.5899400968,,11686559.46,113.1,,1.7993372275,17.67,0.18858428975,17.8560729223,,2022-08-23
7340,871933,爱尔信,0.13,38714416.46,83.3037786513,,5819682.6,250.3779832724,,1.135644425333,12.08,0.051632998667,64.864868197,,2022-08-23
7341,871932,数安时代,0.02,32124271.86,11.2187295201,,1317247.92,241.74,,1.558147061818,1.04,0.036616853686,58.0607790934,,2022-08-23
7342,871920,奥绿新,0.79,20249345.79,59.5242106581,,6535690.04,115.39,,7.726583967117,10.73,-0.761945454353,84.7319979022,,2022-08-23
7343,871912,睿通股份,-0.0025,20928619.8,38.0006101401,,-131019.74,86.51,,1.50470372196,-0.17,0.074130288256,25.8423134047,,2022-08-23
7344,871897,爱民制药,-0.295,34670360.87,-47.9696118953,,-29641648.29,-190.3,,2.001570103561,-13.72,-0.184872862913,74.2702571991,,2022-08-23
7345,871885,创能股份,0.16,62608103.08,36.4674128945,,7898141.65,-42.92,,1.8645484136,8.85,-0.0478956088,29.4702273545,,2022-08-23
7346,871879,瑞安云,0.02,16227302.2,318.5263728978,,962040.33,159.186005919,,1.6854639706,1.24,-0.227610535,45.5150282467,,2022-08-23
7347,871868,松庆智能,-0.12,11395383.86,-12.9259555063,,-1353748.98,-740.5,,2.81415993106,-4.24,-0.798406878707,32.8887061291,,2022-08-23
7348,871849,远东药业,0.03,28325381.63,53.1347264989,,1813110.19,108.6,,1.062604737595,3.31,0.071738203626,29.7660137474,,2022-08-23
7349,871846,中银金行,0.0033,49522733.74,-55.6130481823,,293381.26,-92.97,,2.285301934382,0.14,0.174935999551,13.2058876724,,2022-08-23
7350,871827,万杰科技,0.19,33489849.82,-10.766744249,,3891998.36,-35.87,,2.214008955,7.68,-0.071620895,33.3915310463,,2022-08-23
7351,871740,健仕股份,0.13,131018837.15,46.4025553084,,6046429.79,14.41,,1.761726809469,7.88,-0.326831104685,25.0830475868,,2022-08-23
7352,871713,锡源爆破,-0.0081,82011704.95,-45.1821912576,,-947646.67,-107.64,,1.204051537406,-0.68,-0.000384183354,14.8957746305,,2022-08-23
7353,871710,鸿网股份,0.2,3345407704.39,195.7294565174,,38068501.66,59.99,,3.11604048393,5.07,-0.09064766811,1.5417593805,,2022-08-23
7354,871691,易景科技,-0.03,31599549.68,1.9297473816,,-1606970.39,-283.85,,1.806514902851,-1.7,-0.238547699204,30.8443599947,,2022-08-23
7355,871651,米兔网络,-0.06,119920.29,-79.1702244846,,-584743.37,11.43,,0.50938546,-10.86,-0.005567706,,,2022-08-23
7356,871592,卓成节能,0.03,27798722.94,49.0311157077,,578649.13,931.26,,1.604803434943,1.67,0.402912554943,10.6233201301,,2022-08-23
7357,871562,美伦医疗,-0.09,14386621.22,-14.1377557501,,-3287347.48,-51.61,,0.24746800987,-29.43,0.01233840026,35.0663716161,,2022-08-23
7358,871555,永丰面业,0.12,33140772.45,25.7586082197,,1832282.94,136.24,,3.70442087,3.35,0.30746496,10.2276371956,,2022-08-23
7359,871519,精益达,-0.1,52847118.3,33.4062097781,,-3582060.79,-301.34,,0.949718717556,-10.35,-0.012663400728,9.8995394608,,2022-08-23
7360,871471,天伟生物,0.17,21937062.56,40.2913115548,,3417343.05,38.98,,1.213286254804,15.47,0.34997737175,44.2407931484,,2022-08-23
7361,871458,一火科技,0.06,18012310.14,61.1723082789,,2176918.76,201.81,,0.306350676605,23.44,0.079068798229,30.7707040181,,2022-08-23
7362,871449,禾源科技,-0.015,3677800.43,62.049690947,,-136914.07,292.24,,0.910068234783,-1.62,-0.082123507609,41.1392466448,,2022-08-23
7363,871386,诚源环保,0.06,23366457.22,6.1060147451,,7209458.04,39.16,,1.23827223241,4.54,-0.050076339577,59.5491057929,,2022-08-23
7364,871381,剑门旅游,-0.0021,29953710.46,257.6998187565,,-527275.54,96.84,,2.28546195276,-0.09,0.02062092244,30.5195300669,,2022-08-23
7365,871373,威麦云健,-0.04,7420243.98,-54.3615399024,,-2315343.11,44.59,,0.903073825849,-4.72,-0.010680858113,8.3750172053,,2022-08-23
7366,871351,策联传媒,0.01,5928350.96,37.6413299257,,103119.29,102.86,,0.411231290962,1.92,0.195533720392,68.7846849404,,2022-08-23
7367,871320,奇异互动,0.18,277911183.13,13.6270648785,,5270702.85,40.4,,3.006321360333,6.02,0.220889561333,6.3317008808,,2022-08-23
7368,871294,天方科技,-0.1,170710.0,-8.880799368,,-6699150.65,-26.72,,0.58633282262,-16.05,0.049306477402,78.2036318903,,2022-08-23
7369,871281,正多科技,0.06,45174186.82,14.2885681811,,2565092.35,-38.12,,1.4677396655,4.47,-0.08885181575,20.9164223092,,2022-08-23
7370,871197,今世界,0.06,27573946.36,957.4977316047,,1903801.41,123.56,,0.944266475161,6.72,0.154365502903,16.311934575,,2022-08-23
7371,871186,中御建设,-0.04,9743962.45,47.8889438206,,-2489276.37,-97267.9,,0.512168913503,-7.78,0.005099020874,11.122227385,,2022-08-23
7372,871181,嘉缘花木,0.16,91929554.29,-26.7992443616,390.9181,8168190.76,-24.7500541321,-61.7593,5.773184472917,2.83,-0.519769153437,29.1924691219,,2022-08-23
7373,871148,艾科技术,0.02,15272202.41,20.6849180235,,639662.43,264.64,,1.14441361242,1.29,-0.083648724245,56.9760793263,,2022-08-23
7374,871048,先正电子,0.3765,98039136.61,45.1063235499,,8534742.23,37.83,,7.045197594545,5.11,-0.988685866818,28.3794014534,,2022-08-23
7375,870990,ST康琦,-0.02,0.0,,,-251270.8,-1213.61,,0.071157971197,-21.33,-0.02716129703,,,2022-08-23
7376,870978,市中股份,-0.07,18667915.05,30.9132160406,,-1937508.2,4.09,,0.440581570345,-14.1,-0.192502249655,21.7628910305,,2022-08-23
7377,870925,爱侬养老,0.13,25527087.67,72.6830011832,42.1753,1471463.09,130.5945776906,527.2268,2.886449882822,4.39,0.15469526964,24.4586487135,,2022-08-23
7378,870917,中恒通,0.0998,603279891.35,56.0735364286,,16846952.69,33.46,,1.409184505534,6.86,0.086099886355,8.6664841991,,2022-08-23
7379,870891,泰龙互联,-0.0613,9229722.23,45.011536447,,-1839229.45,-2307.7775015566,,0.682597437333,-8.6,0.004554877667,21.7064933275,,2022-08-23
7380,870806,世界旅游,0.0032,42694752.36,4.1237816512,,205816.67,108.95,,0.795466763667,1.0,-0.059594679333,7.742648516,,2022-08-23
7381,870777,麦腾科创,-0.06,60574502.58,110.6751349248,,-2414387.04,-875.26,,0.598976994807,-9.85,0.479021037868,17.1575881556,,2022-08-23
7382,870659,灿越科技,0.18,26947860.74,20.4384510008,,2015287.65,39.28,,1.377798563599,13.64,-0.296179105579,35.4664294588,,2022-08-23
7383,870633,甲骨易,0.02,26638719.46,10.8729307432,,188623.81,206.63,,1.516150208,1.19,-0.06758412,24.1713954369,,2022-08-23
7384,870626,上古彩,-0.03,9844400.23,-86.8495099685,,-1430540.42,77.98,,0.243773441708,-11.47,0.023088971665,16.3247901594,,2022-08-23
7385,870553,久信模具,0.09,23928575.13,29.693765734,,1834763.99,224.52,,2.40014734188,3.7,0.106643944444,39.5322232879,,2022-08-23
7386,870535,江苏感创,-0.22,6337970.18,19.4889236734,,-3810628.71,0.88,,1.182544214118,-17.33,-0.494202748824,49.5832850384,,2022-08-23
7387,870529,东铭新材,0.87,39855191.53,103.3809072763,-1.484,4367434.5,125.25,79.9907,4.817819038,19.92,0.667236296,29.8581228773,,2022-08-23
7388,870523,康华药业,0.0039,33229563.2,44.9244709126,,130278.67,111.81,,2.42475889828,0.16,0.091234758829,25.9666025342,,2022-08-23
7389,870500,广电通用,0.41,62554247.36,813.884609275,,8138486.23,3316.87,,1.065488504,47.07,-0.1026285265,14.1972281417,,2022-08-23
7390,870496,港峰股份,-0.1,17754317.25,69.9708110553,,-2089001.62,-10.3,,1.1742968315,-8.52,-0.4066730045,19.8611702176,,2022-08-23
7391,870452,集源液压,0.35,18117491.95,56.7437406774,,3484160.11,209.07,,2.181638294643,17.21,0.015908253968,33.2475854639,,2022-08-23
7392,870440,金爵智能,0.03,126041276.32,83.7332450489,,2733183.97,402.56,,1.0839223902,2.49,-0.0156256582,12.9231852656,,2022-08-23
7393,870438,博融智库,0.001,548900.13,-75.8488160176,,42533.18,115.04,,0.870836958571,0.14,-0.015371371714,15.0312334595,,2022-08-23
7394,870436,大地电气,0.43,452816530.49,26.2201210821,-6.5876,31765525.09,24.0274136277,-58.8547,4.105334152705,11.07,0.174327850249,23.205545923,汽车零部件,2022-08-23
7395,870415,绿金高新,-0.08,50856171.84,0.1459857145,,-4694432.02,-624.83,,0.436283366158,-17.28,0.127846644432,19.4359703501,,2022-08-23
7396,870374,金名股份,-0.07,16959360.01,464.4249763803,,-3390857.07,36.68,,0.9825128448,-6.67,-0.12069849,28.3769455756,,2022-08-23
7397,870365,华创特材,0.1,56560067.87,2.2989249159,,1923583.0,-62.31,,5.040066992249,2.07,-1.136465913921,16.6787969238,,2022-08-23
7398,870362,新电电气,-0.15,11612894.15,256.0499497777,,-3680650.84,-36.3,,1.2887942872,-10.81,-0.3814450148,44.3416646487,,2022-08-23
7399,870278,幸运时间,-0.29,6742299.17,177.5710920469,,-1437534.88,62.88,,1.058293208,-23.92,0.039894288,8.6793618207,,2022-08-23
7400,870231,源悦汽车,0.03,125251496.73,41.0649551537,,2320245.96,-40.84,,1.270244870441,2.72,0.258904745441,13.7677374883,,2022-08-23
7401,870195,行言科技,-0.0006,7339317.53,66.2964827842,,-5920.78,-99.46,,0.10302701,-0.57,-0.035003774,22.2015382676,,2022-08-23
7402,870171,宏鼎股份,0.03,150516361.16,45.1326907868,,2130233.73,-57.51,,2.320969608485,1.34,0.06017396565,16.0662228037,,2022-08-23
