序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
1211,002054,德美化工,0.281,1086261623.03,-6.5619323512,45.5724,117793006.41,24.49,167.0016,4.653574738831,6.16,0.476347248299,38.3366308881,化学制品,2021-10-30
1212,002052,*ST同洲,-0.0867,237658877.19,-64.6467008703,-41.3348,-64658965.38,-123.62,-235.1672,0.455998997742,-17.46,-0.023158946789,21.7579748383,家电行业,2021-10-30
1213,002047,宝鹰股份,0.11,4281959531.6,-12.5453297145,-13.8753,147376598.31,-48.13,-52.4921,3.170312894061,3.47,0.101587270467,15.8680946134,装修装饰,2021-10-30
1214,002046,国机精工,0.1049,1608196921.31,13.3309040084,-13.3782,55022396.61,51.07,-44.3072,5.24937388655,2.02,0.143673288618,25.7306642941,通用设备,2021-10-30
1215,002044,美年健康,-0.13,4439831375.43,-29.6079799014,103.5818,-522585577.97,-232.15,244.2803,1.748454814662,-7.4,-0.177729602968,28.9313840239,医疗服务,2021-10-30
1216,002041,登海种业,0.0663,428165795.32,16.3519328246,-48.6321,58379536.69,384.89,-95.4703,3.233510530511,2.05,0.375296611273,26.7258373907,农牧饲渔,2021-10-30
1217,002030,达安基因,1.0953,3559687143.33,363.6125181228,-7.5627,1537215950.7,1817.41,28.1358,3.830630525193,58.89,1.291742000505,69.0279321947,医疗器械,2021-10-30
1218,002027,分众传媒,0.1526,7875458353.44,-11.5698019212,22.161,2202393644.82,61.9,75.5536,1.034013963157,15.12,0.210956554759,58.9807720719,文化传媒,2021-10-30
1219,002024,ST易购,0.0599,180861784000.0,-10.0228680749,3.059,547114000.0,-95.4,85.692,9.285990393167,0.63,-0.260900275402,15.0746135513,商业百货,2021-10-30
1220,002021,ST中捷,-0.0374,371923954.98,-34.0714899997,31.35,-25735287.76,45.67,-112.9819,0.993323860481,-3.7,-0.047198157778,16.3864182836,专用设备,2021-10-30
1221,002019,亿帆医药,0.74,4142231771.86,9.1196773627,-10.3858,911266385.25,22.79,-51.158,6.792387857922,11.46,0.881589673151,49.2938251824,化学制药,2021-10-30
1222,002007,华兰生物,0.5302,3072795603.84,16.4625518801,137.8361,964190294.01,0.04,71.0888,3.815474503803,13.13,0.309841445957,67.8596482996,生物制品,2021-10-30
1223,002004,华邦健康,0.26,7887624026.14,5.2519304878,-7.323,513917103.82,1.38,-16.2529,4.815783530309,5.4,0.835118745031,42.7969316187,农药兽药,2021-10-30
1224,001965,招商公路,0.2017,4393843860.54,-22.6064406207,46.5389,1246301000.02,-62.56,214.5831,7.867269257547,2.47,0.150142996396,33.7214434367,铁路公路,2021-10-30
1225,001872,招商港口,0.666,9247217881.2,1.6532319241,6.6786,1279869012.34,-48.38,33.0098,18.71730888743,3.52,1.948243642184,38.2155850941,航运港口,2021-10-30
1226,001216,华瓷股份,0.42,640652243.16,,,78694393.97,,,,,,33.3147695163,装修建材,2021-10-30
1227,000998,隆平高科,-0.2625,944093446.42,-21.2805281326,-157.7015,-339721268.1,-26.44,-172.8324,4.339821171479,-5.67,0.522469309008,45.0178684802,农牧饲渔,2021-10-30
1228,000997,新大陆,0.4397,4933180939.36,15.71,0.7496,448265971.61,-28.54,60.7792,5.879064953434,7.41,0.171071441133,26.0692577528,互联网服务,2021-10-30
1229,000993,闽东电力,-0.0103,285983538.14,-43.9400070537,-40.6121,-4739544.49,-102.23,-144.4927,4.338834017593,-0.24,0.852925665189,37.3573606491,电力行业,2021-10-30
1230,000987,越秀资本,1.214,7061191239.0,-8.0320547029,620.9528,4510991476.42,236.44,-7.6444,8.484739147714,21.93,-1.149151356806,,多元金融,2021-10-30
1231,000981,山子股份,0.0088,6273586205.74,19.8125072295,-67.0997,35360429.87,105.39,-96.9649,1.653648372538,0.53,0.051226267412,20.7288050768,汽车零部件,2021-10-30
1232,000980,众泰汽车,-0.77,981105968.84,-72.6761564009,-62.2636,-1563007361.9,-105.67,14.2258,2.374915927211,-27.93,-0.825042952539,-10.0558588719,汽车整车,2021-10-30
1233,000975,银泰黄金,0.3442,6444566937.15,66.2814795775,41.7937,955779633.04,45.18,2.9786,3.463885600046,10.27,0.659923737447,25.3601766105,贵金属,2021-10-30
1234,000973,佛塑科技,0.05,1597864488.48,-29.3428150265,-5.0188,48261308.33,-51.69,-17.343,2.450451867252,2.04,0.216545268317,23.2914435394,塑料制品,2021-10-30
1235,000961,中南建设,0.9782,45856592475.21,11.9654862013,-10.7374,3684530516.04,62.7334064807,14.5051,6.477347427251,15.78,0.188358137849,18.3317546709,房地产开发,2021-10-30
1236,000959,首钢股份,0.2199,54734698173.5,7.7320990176,26.9881,1163118741.8,2.85,100.8093,5.365606071963,4.25,1.042481145492,8.6634419235,钢铁行业,2021-10-30
1237,000950,重药控股,0.35,30416410277.02,20.8716557132,42.0231,611798689.88,-5.17,44.7908,4.954114699376,7.36,-0.627492845383,9.142899157,医药商业,2021-10-30
1238,000938,紫光股份,0.433,41365702958.17,8.9757985934,1.4756,1237859960.59,4.32,-34.0985,10.187052407768,4.27,0.731942058115,19.8766848233,互联网服务,2021-10-30
1239,000936,华西股份,-0.37,1826644567.04,-26.8675638448,-8.2333,-327899553.09,-168.86,-834.406,5.32116759181,-6.66,-0.096964764317,13.8911839872,化纤行业,2021-10-30
1240,000935,四川双马,0.91,1163024223.56,-13.4044557275,-33.4488,696255708.81,24.19,24.788,6.365941625159,15.36,0.543764762806,45.3500837924,水泥建材,2021-10-30
1241,000918,嘉凯城,-0.56,645642909.76,-50.7946034842,108.4989,-1001850735.96,-127.7,-30.4467,1.421222843601,-32.69,-0.108483892403,-8.3829786561,房地产开发,2021-10-30
1242,000913,钱江摩托,0.57,2660473461.6,-8.6383511031,16.6798,259760598.09,-13.24,23.997,6.092228490307,9.48,1.630067834262,29.6599133177,交运设备,2021-10-30
1243,000909,数源科技,0.099,761657444.31,-14.9912472911,9.2076,37249195.13,1.41,-62.1186,3.452752860339,2.21,1.044173446924,22.0283772992,综合行业,2021-10-30
1244,000906,浙商中拓,0.56,70668019378.24,42.9991314168,-15.2058,406449791.52,2.78,129.8768,4.027761882145,14.25,-8.30054856993,2.261860941,商业百货,2021-10-30
1245,000901,航天科技,-0.1211,3735787103.3,-9.4990081754,31.2911,-94687089.53,-257.09,123.3638,6.105513940363,-2.32,-0.36206809533,17.089161644,汽车零部件,2021-10-30
1246,000898,鞍钢股份,0.141,71171000000.0,-8.3119693905,9.0816,1325000000.0,-23.05,296.6346,5.627432216906,2.52,0.647208931419,6.3382557502,钢铁行业,2021-10-30
1247,000892,欢瑞世纪,-0.1512,17188753.6,-87.4897467055,-159.8872,-148303723.94,-2716.26,81.7774,2.553577509784,-5.75,0.128589621182,-42.6580785357,文化传媒,2021-10-30
1248,000889,ST中嘉,0.0306,1810904270.34,-22.4035282034,9.8309,28591361.23,-74.23,-55.7956,2.511205081978,1.22,-0.09296951034,13.5946681656,通信服务,2021-10-30
1249,000887,中鼎股份,0.25,7801251124.12,-4.6577128162,36.7236,301772726.67,-49.73,528.307,7.160127389578,3.39,0.659487640282,22.3565631603,汽车零部件,2021-10-30
1250,000876,新希望,1.22,74787779566.33,31.3972365127,24.7179,5084582826.41,65.54,24.9655,8.039278679161,17.37,0.506383970271,13.0268731188,农牧饲渔,2021-10-30
1251,000863,三湘印象,0.13,3376834804.94,107.5701621523,2256.9986,174643663.92,-49.46,197.1251,3.910376708012,3.07,1.897197633976,13.406935362,房地产开发,2021-10-30
1252,000858,五粮液,3.747,42492767199.91,14.5307222426,11.3582,14545454674.88,15.96,17.1039,20.686431402313,18.48,1.015937629431,74.5307134753,酿酒行业,2021-10-30
1253,000851,高鸿股份,-0.1285,3986985863.23,-47.1882679384,-25.0588,-113252041.54,-528.96,-28.3493,3.522803430311,-3.46,-0.431349203408,4.6582791753,通信设备,2021-10-30
1254,000839,ST国安,-0.0356,1936181620.93,-20.6960372288,-42.5437,-139461322.79,-271.18,116.4563,2.208112228735,-1.59,-0.079853642756,14.0230487308,综合行业,2021-10-30
1255,000836,富通信息,0.0015,747736992.66,-14.8069913077,-16.2289,1852358.06,-95.54,-105.9785,1.032048176987,0.15,-0.079942228484,15.9358927644,通信设备,2021-10-30
1256,000825,太钢不锈,0.188,48250474599.99,-9.5053168893,-11.0549,1070385667.86,-42.03,9.01,5.655806494839,3.32,0.793592293328,10.8525235955,钢铁行业,2021-10-30
1257,000800,一汽解放,0.5751,97568134520.53,19.6689997779,-29.2023,2650835938.58,48.56,-74.5328,5.327184446577,10.44,3.322548104444,9.1983753934,汽车整车,2021-10-30
1258,000785,居然之家,0.15,6247976466.74,-3.9953549587,52.5623,914635686.65,-59.91,211.6083,2.556078240995,5.81,0.232870954768,39.5998930892,商业百货,2021-10-30
1259,000783,长江证券,0.35,5901213766.08,13.09,31.0475,1931673245.77,32.06,92.1261,5.065625732084,7.0,-0.714107217436,,证券,2021-10-30
1260,000766,通化金马,-0.1639,770717317.09,-45.1101335352,8.4047,-158387008.16,-200.06,-192.6622,2.558259131087,-6.21,0.013226393231,82.0699588013,化学制药,2021-10-30
1261,000736,中交地产,0.41,8027184218.09,74.8215323199,-48.1147,286106285.57,75.09,10.6334,4.300482791351,10.0,-20.422908457114,24.7897747327,房地产开发,2021-10-30
1262,000732,ST泰禾,-0.7926,2807037232.41,-86.7545189876,-82.65,-1972776709.64,-193.01,61.5616,7.097881285894,-10.56,-0.615557721289,15.8182802206,房地产开发,2021-10-30
1263,000729,燕京啤酒,0.171,9865213383.58,-4.8692588225,20.7723,481570789.37,-24.68,-58.7799,4.806055477308,3.61,0.842606253478,41.8902599891,酿酒行业,2021-10-30
1264,000727,冠捷科技,-0.1176,47510641930.81,31.3381123857,9.7746,-532725644.42,47.26,46.7152,0.706279270112,-7.21,0.62593715635,11.1384127229,光学光电子,2021-10-30
1265,000716,黑芝麻,-0.033,2401467504.99,-19.8434891723,2.8529,-24786436.0,-184.85,509.5529,3.619056639886,-0.9,0.408038816972,21.0640985056,食品饮料,2021-10-30
1266,000710,贝瑞基因,0.4288,1087765381.42,-7.3674089397,4.7662,150831923.37,-51.87,-39.4318,6.565290883641,6.59,-0.097872278621,52.4927658366,医疗器械,2021-10-30
1267,000705,浙江震元,0.2089,2475015847.3,4.0585273768,1.7093,69810468.59,5.14,-31.8797,5.208900290775,4.05,0.153453777807,21.2937168671,医药商业,2021-10-30
1268,000697,*ST炼石,-0.1811,849513093.84,-43.098500255,15.2853,-180785314.93,-159.65,39.6533,1.98714951676,-12.64,0.039897541863,5.8684784721,航天航空,2021-10-30
1269,000688,国城矿业,0.0798,592289475.72,-26.8365409389,16.6668,87456268.85,-54.32,67.9428,1.945238020033,-5.03,0.136846145482,34.8249756302,有色金属,2021-10-30
1270,000685,中山公用,0.71,1453862472.68,3.6261150609,10.835,1054459095.58,42.86,-26.9519,9.345433168482,7.8,0.244624878193,31.7877630914,公用事业,2021-10-30
1271,000679,大连友谊,0.08,115741495.73,-80.0617246193,238.8318,27870515.55,119.63,-98.0869,1.840717120511,4.4,5.427666759736,44.3426506771,商业百货,2021-10-30
1272,000661,长春高新,5.58,6398728796.04,17.5454660481,10.0362,2260128595.35,82.19,23.8321,25.057414854096,24.53,4.162256725182,86.3885179064,生物制品,2021-10-30
1273,000656,金科股份,0.83,47725579383.58,10.4676350404,-23.1874,4436923105.93,11.46,-74.4777,5.523309687888,15.35,0.207769139705,25.176339482,房地产开发,2021-10-30
1274,000627,天茂集团,0.1165,34655347307.78,-18.3764462469,-18.0629,575626703.86,-43.35,-59.4235,4.209478562986,2.74,3.430775761062,,保险,2021-10-30
1275,000625,长安汽车,0.73,55841582333.54,23.7749308283,8.6831,3485972972.43,230.98,-55.1615,9.90584377789,7.61,1.461576849572,11.5977694252,汽车整车,2021-10-30
1276,000623,吉林敖东,1.2954,1616043271.26,-31.4819081037,-24.276,1503626334.65,29.66,-30.1043,19.487362004659,6.79,0.308029875304,61.6536624482,化学制药,2021-10-30
1277,000620,新华联,-0.36,3555645375.47,-36.7856270486,33.1032,-680366328.04,-516.94,50.8746,3.813002486268,-8.98,1.422790258982,20.8925880861,房地产开发,2021-10-30
1278,000615,奥园美谷,-0.123,1461166261.87,-15.6680959544,569.5004,-96206806.03,-125.64,188.869,2.227898896004,-5.38,-0.397813264597,28.7461000374,美容护理,2021-10-30
1279,000608,阳光股份,-0.11,127137527.93,-22.6208046198,-11.252,-80328738.39,-81.25,8.4567,3.747143158877,-2.82,0.163580732996,87.0563271459,房地产开发,2021-10-30
1280,000606,*ST顺利,0.1042,658159327.17,224.104942142,23.474,79802403.87,-26.69,-35.9852,2.276149025318,4.69,0.023413604072,48.4534262564,互联网服务,2021-10-30
1281,000596,古井贡酒,3.05,8069420987.05,-1.6269817092,13.9192,1537681004.06,-11.71,32.1002,19.313726704726,16.25,5.122835954289,75.9824425049,酿酒行业,2021-10-30
1282,000592,平潭发展,0.0161,747906240.99,9.3242134108,47.8606,31014792.83,2.07,354.9817,1.678060914674,0.96,-0.098649324154,14.0689765699,农牧饲渔,2021-10-30
1283,000573,粤宏远A,-0.0125,530038412.27,-28.8312953606,23.0119,-7942393.04,-105.77,98.5504,2.633454005865,-0.46,0.129501893355,17.5689503769,房地产开发,2021-10-30
1284,000572,海马汽车,-0.1426,994739409.77,-71.9871263031,-24.4748,-234493236.93,-16.384266334,16.196,2.84871175803,-4.88,-0.06173564106,18.6782913881,汽车整车,2021-10-30
1285,000564,ST大集,-0.0367,1744784583.11,-63.3645758804,-14.0984,-220290819.48,-125.77,-225.314,4.956873340766,-0.74,-0.135552950783,32.9015650561,商业百货,2021-10-30
1286,000561,烽火电子,0.009,702759544.43,1.2751661509,-49.359,5193701.48,21.2,-106.1047,2.354985409596,0.35,-0.220009222558,41.1269310891,通信设备,2021-10-30
1287,000552,靖远煤电,0.1698,2771588373.6,-6.2523506763,4.6673,388399440.58,-0.42,-17.7659,3.460577390698,4.83,0.223675731405,26.8028287976,煤炭行业,2021-10-30
1288,000547,航天发展,0.26,2877696132.34,22.3664444165,-18.7005,418151583.08,35.79,-43.9863,5.00292249402,5.25,-0.349017648912,34.65288442,通信设备,2021-10-30
1289,000541,佛山照明,0.1662,2559526867.23,4.792720983,7.7002,229257636.05,0.89,-31.2052,3.716069138852,4.5,0.256140433055,21.0279840365,家电行业,2021-10-30
1290,000540,中天金融,0.1148,20074902382.97,14.9547766086,25.2689,800314863.02,-46.69,-67.0583,2.637093377241,4.42,1.630735058469,31.5025082363,房地产开发,2021-10-30
1291,000539,粤电力A,0.2989,20853640105.0,-3.0988646317,6.0958,1569388405.0,17.22,-6.2764,5.161607490997,6.09,1.235821252203,20.707437873,电力行业,2021-10-30
1292,000536,华映科技,0.212,1461024351.22,26.7474749556,54.015,586442145.37,139.28,519.9646,1.973981279614,11.35,0.149914526628,-19.1640520807,光学光电子,2021-10-30
1293,000533,顺钠股份,0.0244,1065428115.34,10.4440524367,9.6808,16844260.76,1207.55,-80.1561,0.90095466832,2.72,0.028898506332,23.4667730305,电网设备,2021-10-30
1294,000531,穗恒运A,1.1192,2625603684.19,15.8504723393,-5.3648,766724030.42,121.78,-23.5627,7.368446829859,16.57,1.07453701605,28.9224425603,电力行业,2021-10-30
1295,000529,广弘控股,0.42,2234351318.5,16.6327558974,-30.3864,244957023.52,70.4,-21.4807,3.234531023338,13.65,0.455527093006,23.555257079,食品饮料,2021-10-30
1296,000528,柳工,0.67,16907015658.37,18.9041919188,-24.2146,995648386.96,12.91,-37.6771,7.541019045191,9.17,-0.720195469159,20.2330412477,工程机械,2021-10-30
1297,000524,岭南控股,-0.22,1385858858.23,-77.5029750645,306.8843,-149461062.79,-162.8,82.5336,3.660340619101,-5.8,-0.43948013948,13.3583374491,旅游酒店,2021-10-30
1298,000510,新金路,0.0543,1590168868.36,-7.6916267248,1.7584,33098768.63,-28.99,-180.513,1.680604244949,3.28,0.141719535038,14.3309272433,化学原料,2021-10-30
1299,000504,南华生物,-0.0112,104657037.66,15.9818209589,166.122,-3495870.02,82.6,-186.8299,0.047879842959,-20.98,-0.021996779441,49.2265298846,医疗服务,2021-10-30
1300,000503,国新健康,-0.1803,68723853.4,28.0679399299,27.2028,-162047679.19,-10.81,12.4764,1.169389325033,-10.69,-0.146767165211,-74.3145748722,软件开发,2021-10-30
1301,000501,武商集团,0.26,4450339753.87,-65.4497679537,26.1656,202020566.18,-75.3,33.9258,12.422079855213,2.11,0.99144797885,40.0530740922,商业百货,2021-10-30
1302,000488,晨鸣纸业,0.187,22073110681.21,0.2677016448,12.7605,1076554278.62,0.82,78.6805,5.991055401738,3.07,2.435771780789,21.1321177832,造纸印刷,2021-10-30
1303,000429,粤高速A,0.21,2478393698.83,-37.544254598,69.7655,441345135.76,-68.84,446.235,4.389294709179,4.12,0.834545890325,48.0435785005,铁路公路,2021-10-30
1304,000425,徐工机械,0.288,51287400921.75,18.6141759574,-23.5796,2434197269.25,-19.4,-74.3194,3.886391155437,7.67,0.089490291465,18.0213575196,工程机械,2021-10-30
1305,000423,东阿阿胶,-0.0325,2040553913.94,-27.8975158281,43.7965,-20983310.44,-110.04,41439.7191,14.774657726386,-0.21,0.047525453814,47.2302926341,中药,2021-10-30
1306,000422,湖北宜化,-0.003,9778022078.67,-6.9383774926,4.0934,-2524785.82,-102.24,428.6,0.231731247488,-1.52,1.021536575052,13.7219434122,化学原料,2021-10-30
1307,000416,民生控股,0.0487,47077451.84,-22.6648834975,-5.6136,25919415.14,-12.61,9.4107,1.678493845489,2.92,0.223641343937,99.0283989123,多元金融,2021-10-30
1308,000415,渤海租赁,-0.5107,22858769000.0,-12.962199039,-25.6832,-3149607000.0,-251.34,78.0562,5.347239341576,-8.89,1.619783326793,34.7999273277,多元金融,2021-10-30
1309,000413,东旭光电,-0.21,4582953004.65,-63.5295126037,4.1261,-1214449706.0,-207.01,43.7561,5.183782120666,-4.05,0.135738823511,10.2629213935,光学光电子,2021-10-30
1310,000410,*ST沈机,-0.32,1014598607.87,7.5186377281,-18.1656,-538258448.6,78.93,-32.7476,0.325263812297,-64.13,-0.319036895931,-10.5342391406,通用设备,2021-10-30
1311,000402,金融街,0.3,10517898672.87,-21.2162390072,28.4095,909526619.47,-33.87,658.4976,11.635387727425,2.61,0.049659364039,39.3368379493,房地产开发,2021-10-30
1312,000400,许继电气,0.5076,6592176520.75,16.4925790676,-24.0317,511781743.15,68.07,-50.1538,8.39417031603,5.92,-0.146350566252,21.7643984343,电网设备,2021-10-30
1313,000338,潍柴动力,0.9,147383645209.28,16.3173163799,-4.6964,7105815774.83,0.67,-7.2791,6.225657209616,15.02,0.283989289564,19.4912027362,汽车零部件,2021-10-30
1314,000333,美的集团,3.18,217753150000.0,-1.8130677355,-4.0921,22018301000.0,3.29,-11.2677,16.066398642934,20.35,3.560424046073,25.2893182441,家电行业,2021-10-30
1315,000166,申万宏源,0.26,21479366117.56,30.797050604,42.248,6529091469.44,37.26,21.8299,3.485278619279,7.63,-0.918113665076,,证券,2021-10-30
1316,000156,华数传媒,0.2962,4904660998.88,11.6276988865,-2.7939,548920906.85,-7.18,-10.3488,7.373883287776,4.2,0.581737936683,32.9706737112,文化传媒,2021-10-30
1317,000096,广聚能源,0.23,921354549.96,-23.5556593935,10.6803,121134371.98,14.49,262.9405,5.347425246723,4.38,-0.005734219261,9.8836984182,石油行业,2021-10-30
1318,000066,中国长城,-0.056,7459722802.53,4.3329635595,25.7273,-162679988.55,-171.58,843.78,2.686518084957,-2.0,-0.778362910573,22.6487836159,计算机设备,2021-10-30
1319,000060,中金岭南,0.18,21918618801.73,26.2123854814,-9.4993,625719086.74,-1.62,11.5784,3.153964727093,5.62,0.272580031273,6.8321194925,有色金属,2021-10-30
1320,000055,方大集团,0.2,2109814646.71,-1.1806369292,1.2718,217998439.32,38.18,32.1372,4.782010104209,4.16,0.165945519183,21.3897215134,装修装饰,2021-10-30
1321,000050,深天马A,0.5878,22682869333.17,-3.1536869829,15.0888,1230678990.08,19.04,9.7459,13.563943255178,4.42,1.430990036007,18.0204381799,光学光电子,2021-10-30
1322,000046,泛海控股,-0.1178,9228753190.72,11.01,20.4141,-612033419.04,-124.55,29.1992,3.936143695216,-2.87,0.053700410175,33.681809012,多元金融,2021-10-30
1323,000045,深纺织A,0.05,1472945950.97,-10.2146237723,30.5666,25446148.57,50.63,277.6854,5.425438773372,0.93,-0.098176162311,12.8454678561,光学光电子,2021-10-30
1324,000040,东旭蓝天,-0.13,2504387545.62,-60.8010581487,53.3456,-199197904.46,-370.39,135.9495,8.885912199849,-1.5,0.320348784743,16.1953994121,电力行业,2021-10-30
1325,000031,大悦城,0.18,17804093864.1,-20.2971367301,-16.5106,760369853.91,-67.65,-48.1928,4.503897903314,3.93,1.48784944711,43.7795744914,房地产开发,2021-10-30
1326,000023,深天地A,-0.028,1043499727.57,-17.6800724011,-0.6043,-3837953.4,-107.08,512.4086,3.377522731446,-0.81,0.574898795182,9.9361257632,水泥建材,2021-10-30
1327,000012,南玻A,0.24,7468278057.0,-2.5239640483,13.1512,726820239.0,33.53,19.6886,3.310195654533,7.39,0.544868160239,30.3493648964,玻璃玻纤,2021-10-30
1328,000011,深物业A,0.3229,1753697717.3,18.5436066523,-40.5539,192412552.18,7.75,-132.6173,5.249129647555,5.72,-0.759702753431,50.2022478506,房地产开发,2021-10-30
1329,900957,凌云B股,0.0481,79596828.61,-0.2848699793,-25.721,16786276.77,4.05,-35.6264,1.412287676762,3.46,0.140552997994,46.4871236784,电力行业,2021-10-29
1330,900945,海控B股,-0.9298,19845287000.0,-64.862893523,68.6292,-15627164000.0,-2654.12,31.1958,1.858432106875,-35.23,-0.718748646326,-60.2435530411,航空机场,2021-10-29
1331,900943,开开B股,0.023,587805430.52,-8.1999490066,5.1285,5486879.65,-61.32,-3.3352,2.11564621,1.07,0.073279334486,23.0003749779,商业百货,2021-10-29
1332,900939,汇丽B,0.0724,14281255.74,82.5636259436,-3.0177,13132467.39,184.06,3.3774,0.514535850358,15.12,0.04715423124,95.7101126739,房地产开发,2021-10-29
1333,900932,陆家B股,0.5681,8700945215.61,-16.9820070679,-16.1496,2291876912.14,-8.13,-33.1445,4.59811757161,12.57,-0.722948377013,72.4984824016,房地产开发,2021-10-29
1334,900927,物贸B股,0.0814,5948698750.48,11.2578514714,0.7018,40385122.04,-16.41,-3.5731,1.434680527373,5.84,-0.220457642088,3.8997548183,贸易行业,2021-10-29
1335,900920,动力B股,0.37,19417342141.16,53.6105516748,-5.5389,404244067.42,51.3,-69.739,4.523521096134,8.58,1.109842622614,11.686436584,通用设备,2021-10-29
1336,900912,外高B股,0.39,6242083432.02,-9.2161254373,-24.7552,446930336.09,-39.36,-75.3813,9.444550311795,4.15,1.545807879815,23.4507414682,房地产开发,2021-10-29
1337,900910,海立B股,0.08,7396284930.73,-21.0270541893,-9.9484,72392003.48,-62.2,-18.8066,4.981807572658,1.63,-1.263985664988,13.2634745377,通用设备,2021-10-29
1338,900909,华谊B股,0.02,20313306990.91,-35.643989546,5.0771,49438605.89,-90.84,24.2567,8.626687287748,0.2708,0.214447683027,9.8017169573,化学制品,2021-10-29
1339,900902,市北B股,0.0301,956137404.56,193.1786685056,5.3331,56469893.48,165.68,43.9123,3.368258507669,0.9,-0.70980851207,49.0396972134,房地产开发,2021-10-29
1340,873628,凯诺电气,-0.14,16735808.34,,,1335300.9,,,,12.31,,61.4870663606,,2021-10-29
1341,873618,禧屋科技,-1.7041,91673356.89,,,-37489289.47,,,,195.09,,22.006071976,,2021-10-29
1342,873609,辛巴科技,0.98,57333535.65,,,2446637.96,,,,86.5,,22.1126938471,,2021-10-29
1343,873596,凯云发展,0.06,212444883.03,,,5504197.27,,,1.3923097989,4.17,0.3795129261,15.7410033337,,2021-10-29
1344,873589,牧尚股份,0.17,43532366.11,,,2733326.24,,,1.949545393321,9.39,0.646876750773,22.6476660264,,2021-10-29
1345,873559,达民股份,1.14,70410273.94,,,11414742.86,,,,9.04,,30.3113236687,,2021-10-29
1346,873547,亿盛股份,0.11,10709212.33,,,1269722.8,,,,9.35,,57.5609160604,,2021-10-29
1347,873543,信测通信,0.44,47259215.39,,,9085491.1,,,,20.81,,47.2935187044,,2021-10-29
1348,873518,牧同科技,0.12,182633808.61,,-16.752,24482000.37,,-50.5182,,8.09,,35.6607241921,,2021-10-29
1349,873506,智慧交通,0.64,58157853.56,,,12747365.19,,,,28.52,,51.6595980954,,2021-10-29
1350,873471,山脉科技,0.17,121812795.2,27.5177720357,-6.6064,8995915.28,125.92,14.7049,1.86591579612,9.44,-0.614153502085,27.6029412959,,2021-10-29
1351,873445,宝润达,0.12,154024487.67,,,9348884.02,,,,8.71,0.047916090519,24.5707268062,,2021-10-29
1352,873416,聚脉文化,0.61,600772001.49,,,12803240.76,,,,7.92,0.747572991306,7.8102877653,,2021-10-29
1353,873408,天健环保,-0.0405,53878167.59,,,-1483483.08,,,,-1.98,0.331898222882,47.3540764121,,2021-10-29
1354,873312,佳能科技,0.25,134202167.74,,,13479260.85,,,,14.34,-0.262649440187,35.0208254691,,2021-10-29
1355,873279,海纳科技,0.12,122400446.96,,,7230627.76,,,,7.64,0.512285961,18.3070316298,,2021-10-29
1356,873275,爱福地,0.22,39605307.04,28.6449452687,,2892376.78,3667.33,,1.955322702326,12.16,0.166809399225,36.9430885745,,2021-10-29
1357,873269,赢时物业,2.83,113348770.24,,,14311634.38,,,,33.29,-6.444317744554,23.3545310231,,2021-10-29
1358,873193,擎雷科技,1.44,57448656.17,,,17648857.54,,,,23.29,0.819659300408,46.7617021719,,2021-10-29
1359,873116,朗晖数化,0.33,891212981.25,-12.224703983,,20721908.6,85.68,,2.279134137736,16.26,-0.626065525943,4.583057213,,2021-10-29
1360,873082,民慧股份,0.0048,524639439.38,,,174603.27,,,,0.41,-0.141150302222,1.7619855135,,2021-10-29
1361,872999,帝斯博,2.87,41982735.56,,,17191947.16,,,,94.29,3.61079387,59.2763995201,,2021-10-29
1362,872978,荣鑫股份,1.24,92147194.23,,,17358375.29,,,,40.38,-4.543956646429,29.1894672158,,2021-10-29
1363,872933,正潭股份,0.07,9031390.55,,,3496874.35,,,,8.06,0.0112556304,5.2475671091,,2021-10-29
1364,872750,宜通海科,-0.16,16389951.56,,,-1716854.6,,,,-7.2,-0.367569418182,27.0317180852,,2021-10-29
1365,872748,凯凯科技,0.29,323569681.36,25.1527952324,,34592583.97,34.86,,3.125859022381,11.64,0.08836366934,21.2129422421,,2021-10-29
1366,872714,乐刚股份,0.5,488111764.28,,,10091465.65,,,,26.81,0.079748322,5.4535180829,,2021-10-29
1367,872635,志强远大,-0.17,0.0,,,-1298923.09,,,,-17.79,-0.011628202564,,,2021-10-29
1368,872618,秦淮风光,0.2,46655275.82,,,9882992.7,,,,8.13,0.1650969208,30.5721134198,,2021-10-29
1369,872582,潮白环保,0.026,38247793.03,,,846826.32,,,,1.85,-0.02589074,39.033379647,,2021-10-29
1370,872578,巴中公用,0.12,284473720.46,,-0.7839,21677394.58,,35.5832,,6.18,0.102522285291,31.5663175371,,2021-10-29
1371,872565,怡申股份,0.29,311327208.3,,,5129116.35,,,,9.62,-0.089234461714,10.0619631259,,2021-10-29
1372,872451,飞安瑞,2.56,89861859.58,,,12821249.27,,,,19.42,3.203035392,27.3074330141,,2021-10-29
1373,872211,润和催化,0.1018,257353692.86,62.5628199496,,24442313.98,297.6184936327,,1.133048501542,9.44,0.118053249875,39.6251679301,,2021-10-29
1374,872199,宇洪科技,0.28,203065594.53,,-15.2361,17227457.09,,-53.4353,,10.49,-0.198211367291,25.285836613,,2021-10-29
