序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
3540,837718,中泓在线,0.65,52808600.51,22.4706282586,,12916570.03,40.04,,2.11,29.9,1.358253135859,67.6843610601,,2022-04-28
3541,837691,中豪科技,0.07,84010262.19,4.1044872493,,1851611.3,-28.79,,1.64,4.27,0.018061147037,9.832903927,,2022-04-28
3542,837690,中艺股份,0.25,58582716.14,21.6474476013,,1851130.54,446.45,,1.25,21.91,0.406728604,27.8419371014,,2022-04-28
3543,837620,永力达,-0.18,26774318.47,29.3451692124,,-4246574.04,75.14,,0.59,-26.22,-0.061028671875,18.2768503164,,2022-04-28
3544,837593,每日科技,-0.05,17033048.12,-42.0449840282,,-1230613.84,-114.55,,1.58,-2.95,0.139296245849,66.6087168314,,2022-04-28
3545,837588,朗骏智能,-0.0106,110924674.19,-4.6696836682,,-296595.16,-5892.03,,1.79,-0.57,-0.096054280714,28.7957998193,,2022-04-28
3546,837585,千玉股份,0.05,9036806.32,-86.2064313059,,1616309.47,-39.05,,1.71,3.14,0.085619575995,80.8677664567,,2022-04-28
3547,837581,川力科技,0.79,111101961.45,4.2787547793,,19376530.27,-65.85,,4.73,17.56,0.801756998374,38.5966181248,,2022-04-28
3548,837574,博昇光电,-0.43,29126518.78,-42.2003069801,,-8777523.76,-84.89,,0.98,-36.06,-0.060845244952,6.7754012586,,2022-04-28
3549,837530,格力物业,0.68,77904539.13,-1.7869298171,,6763471.67,157.19,,2.82,27.35,0.725315018,19.3761234308,,2022-04-28
3550,837525,纳兰德,0.31,56424807.23,-30.144239966,,6693053.81,-69.36,,1.71,16.25,0.36128321446,44.2882784484,,2022-04-28
3551,837443,蓝天集团,0.07,146853590.33,-20.0971243975,74.826,4896074.77,-72.79,-265.924,2.49,2.78,0.073847830734,28.4699712524,,2022-04-28
3552,837432,唐彩股份,1.01,46133572.75,-14.8972881498,,11740775.55,-6.95,,4.43,29.13,1.239955324698,45.2242638849,,2022-04-28
3553,837396,昊月新材,0.26,124504495.95,12.9277926056,,10273314.48,32.42,,1.93,14.32,0.391496930248,23.4372661223,,2022-04-28
3554,837392,天石纳米,0.35,177721837.75,13.5726336428,,35111688.48,54.17,,1.67,23.36,0.459714809835,34.8573248028,,2022-04-28
3555,837372,泰纳科技,0.26,513846060.01,54.4034288682,203.2631,12861732.87,-56.36,-26093.2489,4.94,4.92,1.846551613944,32.4416525246,,2022-04-28
3556,837355,康尼格,0.3,71025345.47,33.4305045156,,2960522.82,47.02,,2.94,9.9,-0.085801638,26.8924575074,,2022-04-28
3557,837348,飞宇竹材,0.03,96463058.01,9.3078033076,,2072802.9,-19.32,,1.44,2.41,0.067970437827,12.359660865,,2022-04-28
3558,837326,同方瑞风,0.54,170457597.16,-10.796950012,,21634854.79,-6.8,,2.6,22.68,0.931102050879,30.5392040234,,2022-04-28
3559,837298,洱海环保,0.14,245371797.68,20.661210709,,7221228.55,635.21,,1.29,9.66,1.034360215333,31.5041477794,,2022-04-28
3560,837274,中盈高科,0.09,72333449.84,-24.4771400472,,4259260.23,-16.22,,1.47,5.97,-0.1018317774,27.0162490842,,2022-04-28
3561,837269,赫得环境,-0.11,15024157.92,-21.1045434345,,-1613273.12,81.22,,0.39,-24.69,-0.018356667797,21.607034466,,2022-04-28
3562,837254,远鹏科技,0.03,229832415.57,2941.0283681301,,3713582.61,104.36,,1.97,1.55,-0.001803341699,23.2679908434,,2022-04-28
3563,837210,沪龙科技,0.22,292435839.77,25.2080196473,,3187698.39,206.71,,7.76,2.86,-0.253974083488,16.6826694766,,2022-04-28
3564,837157,常胜电器,0.82,366104169.49,13.233317112,,20019881.13,-37.19,,10.69,7.8,1.013293386885,25.1332566898,,2022-04-28
3565,837150,科德股份,0.25,22681521.9,26.6278924802,,7449278.69,-26.72,,1.7,14.94,-0.032376860927,62.2483119618,,2022-04-28
3566,837148,博威电气,0.18,128952123.18,24.6679012417,,18175304.22,77.25,,1.24,19.08,0.210176748638,44.637329344,,2022-04-28
3567,837135,经邦东学,0.62,15524342.78,65.2396350488,,657141.81,-72.8,,1.17,48.33,4.361645657078,70.0624960047,,2022-04-28
3568,837106,三鹤药业,0.01,50865313.05,-13.7080661413,,197199.16,-91.03,,1.62,0.69,0.3214054825,38.7661695321,,2022-04-28
3569,837073,喜悦娱乐,0.46,28869219.47,321.0330632787,,15215873.56,152.75,,0.94,65.0,0.134167805152,73.4579661291,,2022-04-28
3570,837063,汇通科技,0.11,60603872.39,6.4906915132,,3519227.87,15.57,,2.79,4.17,0.016190501217,26.1749893933,,2022-04-28
3571,837042,赛诺科技,0.36,96177183.64,32.3316162225,358.4528,11777515.42,172.89,196.9518,1.49,27.16,0.402606722013,24.6272756839,,2022-04-28
3572,837023,芭薇股份,0.46,314042714.5,35.2874738014,,28356686.12,36.0,,2.77,17.57,0.869750904412,30.9675816632,,2022-04-28
3573,837021,大舟网络,0.47,22467041.7,30.8491959433,,4707731.1,341.92,,1.06,56.82,0.347775354,57.4925410407,,2022-04-28
3574,837019,ST百家医,0.03,16505390.46,27.9044241461,,452486.73,3.92,,0.52,11.68,-0.67085645353,58.7361744243,,2022-04-28
3575,837012,精英动漫,0.48,127857769.0,3.4753242894,,16797936.2,-11.64,,3.95,12.94,0.87809902,35.5477961453,,2022-04-28
3576,837008,新时空,0.11,11740923.28,-3.6644512368,,1077395.04,1114.44,,1.48,7.53,0.064480182,47.3119724704,,2022-04-28
3577,836974,上海功途,0.2663,9250992.21,3.8969373993,,1464831.14,533.77,,1.62,17.95,0.569070952727,77.0970685965,,2022-04-28
3578,836946,高服股份,0.32,112007945.83,10.4811233642,,16618510.31,38.52,,1.58,22.77,0.46373356782,40.5371026167,,2022-04-28
3579,836913,中鼎恒业,0.26,78860021.8,6.743464188,52.1981,10654888.64,78.82,-1.5929,1.26,18.37,0.322782670069,41.4355090376,,2022-04-28
3580,836911,汇源珠宝,0.0002,58587726.23,-33.1091545574,,9948.38,-89.07,,1.46,0.01,0.060714134831,48.6937032135,,2022-04-28
3581,836877,博智数源,0.04,13225234.36,5.0941674773,,212382.85,-88.74,,2.64,1.35,0.659717886667,44.7483190763,,2022-04-28
3582,836872,迈信智农,-0.15,24867973.26,178.2326426316,,-2937140.96,115.73,,0.83,7.72,0.12497696359,33.0210704915,,2022-04-28
3583,836827,小马科技,0.16,13171507.78,11.7013902521,,775282.81,208.52,,2.28,7.03,0.293035122,58.4824411044,,2022-04-28
3584,836816,丁义兴,-0.03,154025985.6,76.2729109516,5.9528,-1129915.31,-326.5989170688,337.6614,0.97,-3.76,-0.398728881429,7.1362862683,,2022-04-28
3585,836810,创扬医药,0.04,157494592.71,-26.381530009,,4417480.9,-85.3336932253,,2.37,1.61,0.077786147595,29.89152682,,2022-04-28
3586,836797,东风机电,0.41,86172477.3,15.6147274729,158.7154,18307782.18,47.9292182428,84.0221,3.14,13.93,0.378293818304,55.1756518435,,2022-04-28
3587,836790,禾呈科技,-0.08,84860263.04,-12.0403244428,,-5414854.44,-49.57,,1.53,-5.17,0.362779678078,12.254689648,,2022-04-28
3588,836780,新之科技,0.27,614586394.51,139.7816132513,,12608987.09,-1.51,,2.89,9.4,0.705391618256,1.3444077373,,2022-04-28
3589,836753,华特机电,0.1,79032861.91,1.3140504529,,1364153.1,-37.42,,1.39,7.6,0.291506613077,16.3783082976,,2022-04-28
3590,836746,优通科技,-0.63,87767145.56,-8.315526192,,-5463563.08,50.13,,0.15,-134.96,-0.140648379827,1.5383009341,,2022-04-28
3591,836741,中水科技,-0.25,55524100.38,-29.801892777,,-10809098.06,-27.57,,0.93,-23.83,0.710133573488,10.8867590985,,2022-04-28
3592,836727,广美雕塑,0.08,52222397.67,-38.0531273961,,1961077.76,-81.29,,1.87,4.25,-0.543408485714,39.5695691925,,2022-04-28
3593,836715,优力可,0.28,127732724.47,22.4017821729,,8199465.64,27.57,,2.38,25.93,0.203274131333,31.50876669,,2022-04-28
3594,836703,创一新材,1.24,581100361.83,110.7989733736,,47455695.35,412.33,,2.87,53.47,1.244263441699,21.2058118949,,2022-04-28
3595,836692,苏氧股份,0.24,652899389.39,10.9116794149,,19739427.77,14.93,,3.78,6.39,0.846646373083,13.1313666613,,2022-04-28
3596,836689,皓华网络,-0.11,28607542.48,-78.8078369085,-181.4668,-6141198.39,-136.66,-1958.5867,2.9939,-3.75,-0.133044366413,31.1924161477,,2022-04-28
3597,836688,远行科技,0.02,101299091.82,-8.0156597848,,929631.21,-5.22,,1.25,1.49,0.0569838522,21.4595390437,,2022-04-28
3598,836678,紫极科技,-0.37,3575132.96,-66.3503053527,,-1836806.39,-272.36,,0.88,-34.76,0.417227676,46.9351528677,,2022-04-28
3599,836652,北创网联,0.09,10834030.91,-40.896071557,,1277830.65,1.63,,1.19,7.73,0.335643345394,49.36764418,,2022-04-28
3600,836642,新鲜传媒,0.11,7080572.15,3.5811080248,,1509687.55,1838.76,,0.42,29.35,-0.038468051429,62.5279394971,,2022-04-28
3601,836636,金谷高科,0.0926,198289187.9,77.0507390428,175.8596,925666.78,195.58,-76.681,0.77,12.81,0.471161313,2.5037206076,,2022-04-28
3602,836619,显鸿科技,0.26,230505707.79,16.1821813697,,27466923.1,80.75,,1.99,14.27,0.093767424872,45.0654290759,,2022-04-28
3603,836597,三尚传媒,0.11,40377656.81,28.5136997738,,7597551.76,327.07,,4.24,2.66,0.00592089377,60.0206815964,,2022-04-28
3604,836596,鲁新新材,0.12,646869585.82,-3.7469178015,,17319999.39,39.23,,2.11,5.93,0.2271009084,7.814138568,,2022-04-28
3605,836590,润东科技,-0.17,170946891.5,69.3317902543,,-8895980.33,-233.25,,2.02,-8.13,-0.135627661862,2.8686997271,,2022-04-28
3606,836577,ST华泓科,-0.17,5302492.11,-5.887834951,,-1483982.87,56.2,,0.32,-41.37,0.110750569403,6.3103465891,,2022-04-28
3607,836530,骏发生物,0.2,27002876.48,61.7720630347,,7894153.35,17.99,,2.13,9.71,0.2570743895,72.9625501735,,2022-04-28
3608,836482,京弘全,-0.09,4188179.1,-78.6067080208,,-1904777.74,-97.4,,1.51,-5.8,0.720488230664,23.0805365988,,2022-04-28
3609,836456,南字科技,0.2,275346913.9,2.2667122143,,9925041.41,-30.46,,1.98,10.24,0.2633073636,17.2489451243,,2022-04-28
3610,836450,辅正药业,-0.24,82328466.86,-25.3366759055,,-5640599.95,-145.81,,1.72,-11.8,0.248499328704,84.1657667303,,2022-04-28
3611,836373,耐维思通,0.08,24999696.45,33.1683917837,,1611835.29,126.76,,1.41,5.65,-0.00362211049,39.4901121289,,2022-04-28
3612,836362,奥智智能,0.26,115294290.52,5.0816436086,,10515258.71,11.82,,2.18,12.9,-0.301902127,25.5406300062,,2022-04-28
3613,836347,先步信息,0.02,56471755.76,-22.7720195847,,814104.69,-54.88,,2.52,0.78,0.063763755274,38.3309474598,,2022-04-28
3614,836332,千年传说,-1.2,996517.38,-81.0815739608,,-5977465.94,-1769.61,,1.31,-62.69,-0.30486706,-95.4051328237,,2022-04-28
3615,836321,天合牧科,0.05,25205175.9,-84.6101044703,,2024134.28,120.98,,2.51,1.59,-0.167135256287,27.0511788811,,2022-04-28
3616,836303,嘉钢股份,0.1181,391573387.78,-11.7205702751,,3542998.12,-4.87,,1.85,6.61,0.295485490333,3.7682532395,,2022-04-28
3617,836300,实为信息,-0.03,33878809.22,-14.4471430639,,-372057.88,-111.13,,2.01,-1.26,0.447906123926,25.4662388042,,2022-04-28
3618,836281,鸿盛华,-0.0645,37809967.65,-76.9403279506,,-3638969.76,-131.23,,1.5,-4.2,-0.103109063866,29.481937708,,2022-04-28
3619,836264,阿泰克,0.41,63636506.98,-10.5729535593,,8228445.27,-20.08,,4.95,8.49,0.739598294,43.3567201114,,2022-04-28
3620,836255,仁和股份,0.31,605061439.46,7.2874888845,,14997293.69,-29.17,,2.11,15.99,0.304549572128,11.6753726585,,2022-04-28
3621,836241,比特耐特,0.14,70433101.22,-28.8603304333,,1365354.01,-85.49,,4.37,3.18,1.340043156436,22.8123860964,,2022-04-28
3622,836215,寰旗科技,-0.33,38990385.22,25.0143713646,,-6628788.81,-296.94,,0.75,-36.41,-0.274388632,36.3721355918,,2022-04-28
3623,836210,苏马游艇,0.09,24587119.67,-21.729406068,,911151.86,-53.07,,1.54,6.09,0.303550567,44.5172698019,,2022-04-28
3624,836194,诺龙技术,0.1874,40851064.19,-34.2242027863,,3752998.0,-46.78,,1.87,10.58,0.075643431922,42.1455629893,,2022-04-28
3625,836163,美安医药,0.24,439103117.81,1.2709913951,,10532900.56,-31.98,,4.32,5.84,0.096812750203,18.9274443927,,2022-04-28
3626,836149,旭杰科技,0.6,349305773.88,22.9914110469,20.1699,19661363.11,26.37,-5.5022,5.04,14.82,0.327575490211,25.1855341733,工程建设,2022-04-28
3627,836126,丰泰新材,0.3,20185389.94,-21.0579560867,,7462233.75,-27.02,,1.89,16.8,0.147698292584,32.6698536892,,2022-04-28
3628,836115,三环节能,-0.18,8864558.55,-18.326027903,,-2875261.25,-242.39,,1.06,-15.86,-0.217887381013,15.1097058296,,2022-04-28
3629,836098,华浩科技,0.12,21061490.78,40.2409118654,,3273876.37,1650.43,,0.2,82.04,-0.189907800579,64.7979101411,,2022-04-28
3630,836089,ST明朗,-0.77,,,,-46071835.62,167.68,,-0.87,-159.29,-0.0073066265,,,2022-04-28
3631,836062,金色未来,0.54,32862786.49,44.6702454288,,2714791.79,466.66,,2.03,30.88,0.329848048,25.4942421957,,2022-04-28
3632,836058,欧赛能源,-0.59,41827203.42,-51.4244358213,,-69570590.89,106.12,,1.14,-41.42,0.001347790422,10.1966281302,,2022-04-28
3633,836032,建亚环保,0.12,98160824.78,-13.401871981,,6015830.05,35.79,,1.73,7.11,0.628071654814,16.897445857,,2022-04-28
3634,835969,华凌股份,0.01,22493674.67,-26.0869036937,,516728.52,-17.34,,1.2,0.9,0.048096596243,33.067705251,,2022-04-28
3635,835961,名品世家,0.5,1019696139.38,21.0320499985,,79411545.33,51.68,,2.71,20.12,0.547666072323,10.3380867808,,2022-04-28
3636,835936,天璇物流,-0.03,171709083.52,16.7624766415,,-954452.73,1.57,,1.34,-2.27,-0.370592227385,12.2272819234,,2022-04-28
3637,835910,丝里伯,0.86,210835325.23,9.5766177757,,13762205.21,133.82,,2.31,45.74,1.475919656875,40.8823725796,,2022-04-28
3638,835899,利泰健康,-0.45,1961814.69,-54.9974128294,,-16921789.43,-280.06,,0.7,-48.5,0.074082063158,-77.8957817876,,2022-04-28
3639,835856,明炬气体,0.14,46078117.86,-6.7222181058,,6107570.08,-1.92,,1.39,9.58,0.272987227273,31.2129470082,,2022-04-28
3640,835834,达伦股份,0.3,355719373.1,244.0032071561,,15944807.61,188.6,,1.45,23.53,0.450400005164,12.4034475507,,2022-04-28
3641,835805,华新检测,0.1,16262872.14,9.426402829,,746732.15,-37.27,,1.08,9.43,0.314432405195,32.3522210266,,2022-04-28
3642,835778,安明斯,-0.17,24178373.22,0.7232649459,,-13020963.5,18.86,,0.6,-25.34,-0.104105502533,28.4655173339,,2022-04-28
3643,835725,莱美科技,-0.04,209910982.45,3.9074305889,,-2065509.44,-128.57,,1.71,-2.25,0.4471093878,16.5780235669,,2022-04-28
3644,835719,ST卡莱,0.18,15108926.93,34.5703476142,,3961745.69,121.36,,-0.28,-48.92,0.104967810909,73.7035300494,,2022-04-28
3645,835695,厚能股份,-0.04,29154706.5,40.0568931095,,-1526870.32,64.64,,0.72,-5.27,0.071563777436,8.2993977319,,2022-04-28
3646,835692,力王高科,0.39,337949557.83,52.9731334242,,28073119.55,571.96,,1.8,24.02,0.41223830343,27.1437587784,,2022-04-28
3647,835690,信源信息,0.72,86968801.87,40.5497136055,,28994021.87,97.18,,2.53,27.51,0.543616756699,59.6814697155,,2022-04-28
3648,835688,平安环保,0.23,264923265.37,15.2110484582,33.8315,26678811.97,54.42,-99.0865,1.32,19.89,0.025594513412,23.9997606142,,2022-04-28
3649,835642,华志信,0.48,40001773.24,24.6656114448,,5033469.76,244.8,,1.29,45.23,-0.014432186073,52.7643616531,,2022-04-28
3650,835631,立晶股份,-0.1,0.0,,,-1798900.39,59.66,,0.09,-71.97,0.022247323992,,,2022-04-28
3651,835578,安科兴业,0.28,104049048.61,45.6671428491,44.5026,24055132.43,77.48,,1.76,17.07,0.126716328489,66.2119931516,,2022-04-28
3652,835570,华晋传媒,0.076,314728046.31,3.9480454266,,3900401.67,-35.31,,1.71,4.58,-0.363810598431,5.2049896385,,2022-04-28
3653,835558,毅宏游艇,-0.08,26503173.33,-36.4091896144,,-10527001.78,24.95,,0.99,-8.13,0.118875213513,19.8429196931,,2022-04-28
3654,835533,国信股份,0.06,120244172.21,17.9491922672,,3230901.13,20.08,,1.76,3.67,0.13434535315,22.7844427272,,2022-04-28
3655,835512,华翼蓝天,-0.29,23211108.96,-33.8660654562,9.0999,-10923697.54,-698.41,-3049.0887,2.04,-13.68,0.533705479568,44.6106020089,,2022-04-28
3656,835511,威达集团,0.06,115261863.08,-35.2067470763,,7221886.7,-38.77,,2.73,9.21,0.780050707,13.7995714497,,2022-04-28
3657,835508,殷图网联,0.35,91414625.79,4.7776851084,197.7239,15468128.96,-23.25,210.2212,4.45,9.07,0.2583328092,40.8129281256,软件开发,2022-04-28
3658,835483,中大股份,0.29,4514424240.96,-3.4770987064,,104156118.73,-28.57,,2.51,12.34,-0.080432537148,5.7759515314,,2022-04-28
3659,835387,荣恩集团,0.07,101471143.37,25.1997093096,,5706999.5,-128.16,,1.79,4.24,0.203239381692,52.5819999539,,2022-04-28
3660,835364,德善药业,-0.11,19025290.39,31.1259686677,,-2895729.61,69.8,,0.03,-129.45,0.088992114885,26.489921608,,2022-04-28
3661,835323,ST舜阳,-0.33,5481902.38,17.840866408,,-6683127.33,67.47,,-1.02,29.74,-0.29740453561,-79.6035846228,,2022-04-28
3662,835312,上瑞控股,0.08,86032129.87,29.2992798482,15.8677,23398481.4,-24.45,-33.0699,1.61,4.66,-0.001008869774,68.4406071069,,2022-04-28
3663,835245,发那数控,-0.14,32170016.29,76.0212462603,,-4122019.21,-14.46,,0.52,-23.4,-0.104397493,13.8438819236,,2022-04-28
3664,835196,开天股份,0.0554,137298449.29,-5.7465008697,,4158206.9,186.4,,3.23,1.73,-0.109200831333,49.6319827809,,2022-04-28
3665,835187,中汇股份,0.56,71601809.73,0.3792122279,,15550171.2,27.82,,1.59,37.12,0.442628001223,56.3506719343,,2022-04-28
3666,835159,康纶科技,0.38,69355549.87,93.0762836561,,20439331.01,545.87,,2.07,19.89,0.573692378148,58.0221446812,,2022-04-28
3667,835152,未来国际,0.11,252070035.42,-23.2250977281,,14364407.82,-10.26,,4.06,2.81,1.543148572948,35.2518086816,,2022-04-28
3668,835136,报春电商,0.21,1447664357.85,179.2076268555,,11875353.79,-32.54,,1.61,13.98,-1.169011449065,0.7208510249,,2022-04-28
3669,835126,金版文化,0.03,52227098.17,-45.5460210583,,1826801.57,-94.65,,3.12,1.03,-0.002327151885,58.2233936701,,2022-04-28
3670,835086,居本集团,-0.02,44724225.95,-72.9398190936,,-1688384.32,-166.94,,1.34,-1.21,0.214916315749,40.9827499988,,2022-04-28
3671,835067,墨麟股份,-0.34,8638591.91,-58.8930413092,,-56905455.93,66.87,,1.2,-24.65,0.000416190539,35.1882252533,,2022-04-28
3672,835047,中融股份,0.24,140423732.41,9.0451267553,,2398437.84,304.22,,1.8,14.28,0.303330708,6.7491749274,,2022-04-28
3673,835034,化龙网络,0.91,82337452.55,2.139413164,-11.9671,18913278.88,-21.13,-179.5383,2.11,42.05,0.711853099034,47.4243795632,,2022-04-28
3674,835033,精晶药业,0.01,277628846.63,-23.605682899,,2937259.78,-91.92,,2.17,0.53,0.235419502954,22.2253167526,,2022-04-28
3675,835031,毅通股份,0.02,14214328.09,72.922209568,,250966.31,-29.29,,1.49,1.18,-0.185059806294,20.8751652643,,2022-04-28
3676,835020,山东北辰,0.44,363472175.22,14.0062587027,-1.8418,56015248.51,156.45,320.9089,2.53,18.88,0.233024207691,29.964725367,,2022-04-28
3677,834997,邦健医疗,0.1009,102516770.14,53.5455027982,,6386998.45,6333.64,,1.68,6.18,0.450979032227,45.9190498157,,2022-04-28
3678,834952,中化大气,-0.19,175677649.18,-7.5736772701,,-16532264.4,-315.33,,0.92,-18.27,0.043994930746,18.3109990031,,2022-04-28
3679,834911,高达软件,0.03,65487757.13,-0.5246414092,,1360965.65,-32.25,,0.81,3.27,0.294605746751,62.5153892791,,2022-04-28
3680,834896,世贸通,0.38,6471887030.23,4.4564753277,,7914473.84,249.26,,1.35,33.86,4.108142469524,2.6708053645,,2022-04-28
3681,834872,五米常香,0.03,248281679.67,44.2065568636,,1731907.77,-58.3,,1.15,2.5,0.561627466293,18.0014282284,,2022-04-28
3682,834871,上川智能,-0.62,24536228.46,-5.8022804807,,-6195500.78,-35.69,,-0.34,2115.77,-0.824572592,32.6208732245,,2022-04-28
3683,834863,佳顺智能,-0.02,111452199.0,3.3166096475,,-674615.56,-108.95,,1.15,-1.4,-0.079522055123,39.5153904141,,2022-04-28
3684,834833,成都文旅,0.01,104360262.69,-23.3598674116,,436567.37,-97.96,,7.06,0.08,0.338476112933,31.7344506868,,2022-04-28
3685,834815,巨东股份,0.54,3981619718.26,8.3663381467,,112994252.35,68.09,,3.67,15.81,1.059160344714,9.2421294455,,2022-04-28
3686,834808,金昌股份,0.29,217124510.29,-13.9194559161,35.1548,22564513.29,57.9,62.1719,1.82,17.23,0.177907056686,22.9482970041,,2022-04-28
3687,834800,海州行,0.76,5588196.33,-24.9564482362,,4718925.27,371.63,,0.09,-266.3,-0.1194605824,31.6922578488,,2022-04-28
3688,834765,美之高,1.1,631540617.17,37.5322627515,2.5486,61165216.99,119.1294606855,-40.5737,4.02,30.87,2.311101517235,27.0012858024,装修装饰,2022-04-28
3689,834764,巨龙硅钢,0.53,703117503.39,9.8953731049,,52836835.57,99.57,,2.47,23.93,0.6267645216,15.2143909779,,2022-04-28
3690,834718,绿创声学,-0.63,430261628.89,-11.02926994,,-39760179.58,-417.4,,6.87,-8.73,0.336736024941,22.2783248967,,2022-04-28
3691,834699,南通联科,0.48,65581618.92,23.8564059847,,6026923.57,231.85,,2.93,17.22,0.328221743478,21.9714962017,,2022-04-28
3692,834678,东方网,-0.19,1072954117.28,-16.4238103831,,-184931693.45,-132.96,,2.34,-7.63,-0.286741347543,27.8056195111,,2022-04-28
3693,834672,瑞邦药业,0.35,159548244.89,8.1930592217,,30013625.98,1.36,,2.04,17.54,0.468493837572,52.9161445857,,2022-04-28
3694,834650,之维安,0.36,58549359.1,-5.3556095866,,7868978.16,30.56,,1.57,23.95,-0.110979874208,42.9431825156,,2022-04-28
3695,834584,蒙德电气,0.62,231808464.02,56.9935038861,,37434338.94,111.12,,7.6,8.47,0.379047711667,36.9050105792,,2022-04-28
3696,834557,雨田润,-0.67,26661249.11,-32.6318052013,,-18683637.8,-2797.48,,1.56,-35.3,0.064979224728,1.9170569537,,2022-04-28
3697,834534,曼恒数字,0.29,175708491.31,41.5140227177,,15297827.1,169.0785611571,,5.87,5.03,0.872470251501,40.1875695327,,2022-04-28
3698,834511,锦瑜股份,-0.1121,174710500.79,-0.5163692024,,-8071537.06,-35.89,,1.1,-9.74,0.002409021111,16.2614936089,,2022-04-28
3699,834489,安瑞升,0.07,444375139.56,-53.6171787328,,7049689.82,-83.74,,3.75,1.75,0.711889817878,15.9247414426,,2022-04-28
3700,834425,新赛点,0.61,115016713.28,-15.9965730893,,19036795.96,6.96,,1.59,46.98,0.574930696234,40.8125466911,,2022-04-28
3701,834415,恒拓开源,0.18,217595412.02,-21.9013307278,91.767,20628778.53,-16.92,15.8284,3.53,6.16,0.055337794654,39.7483799438,软件开发,2022-04-28
3702,834395,博信资产,0.25,103043154.81,-3.7901666345,506.3073,49170604.8,67.45,-230.91,3.93,6.57,0.384527785193,,,2022-04-28
3703,834377,德博科技,0.29,82406626.08,11.9906418446,,12750906.78,38.33,,2.68,11.3,0.206272070682,39.8061983853,,2022-04-28
3704,834370,威旗科技,0.08,30023756.36,20.2406122442,,1164313.87,88.93,,1.16,6.93,0.099005507333,31.045927026,,2022-04-28
3705,834361,融航信息,0.78,37903011.63,38.62773816,,12389228.26,176.46,,2.53,59.32,1.522264303,95.4196964164,,2022-04-28
3706,834327,车讯互联,0.58,249054547.59,6.7272525262,62.4119,33344084.31,19.72,60.7721,4.01,15.84,0.286914302105,28.6972217739,,2022-04-28
3707,834295,虎彩印艺,-0.31,1400778701.17,6.5277579259,,-124479389.16,15.61,,0.5339,-45.79,0.056374830918,20.1935319971,,2022-04-28
3708,834293,搜了股份,0.0364,151166204.5,51.2796387839,,1038088.46,-78.54,,3.85,8.09,-4.686035252071,31.5378233367,,2022-04-28
3709,834282,前程股份,0.82,1862103565.75,53.1446902674,,62980099.06,48.19,,2.32,35.2,0.419963570367,15.975315403,,2022-04-28
3710,834281,威达智能,0.65,241656332.02,53.1906140726,,21135582.16,92.17,,2.27,32.26,-0.02465803818,17.8299664899,,2022-04-28
3711,834264,华通设备,0.15,47588748.17,0.5584602565,,4604647.38,-5.21,,1.84,8.26,0.105410044,34.505466379,,2022-04-28
3712,834222,迈动医疗,0.04,130053319.98,36.0947147952,,1367532.7,52.33,,1.57,2.46,0.45544778434,33.6809672269,,2022-04-28
3713,834217,斯尔克,-0.59,421546404.26,-38.4093540451,,-58264408.22,-2816.91,,3.36,-16.18,-0.034835822143,1.2767899798,,2022-04-28
3714,834202,纵横六合,-0.01,188125921.13,-34.8092077957,,-721971.63,-102.84,,3.73,-0.36,0.426326625173,27.5286272508,,2022-04-28
3715,834183,长旺财务,-0.36,1828496.86,-71.0765168857,,-6049761.15,-124.4,,0.9,-33.2,-0.01370980628,2.0921933659,,2022-04-28
3716,834169,山西高科,0.2,28619859.15,-44.5339271881,,12830603.42,65.18,,2.14,9.52,0.425077051385,45.369181036,,2022-04-28
3717,834084,聚能鼎力,0.01,104458955.93,-30.6960164867,,907596.2,105.41,,1.57,0.63,0.039527940606,25.4651840268,,2022-04-28
3718,834081,通领科技,1.41,709698399.3,38.5448176057,,65858188.1,112.14,,7.75,19.69,0.928452088889,30.6539490866,,2022-04-28
3719,834080,中嘉实业,0.0053,59409540.45,0.1039151886,,265032.57,-32.4,,1.1,0.48,-0.0560259974,21.7309185229,,2022-04-28
3720,834063,卡车之家,0.4,157499126.63,0.2537715832,,26180174.11,-12.4,,2.95,12.84,0.710108070721,72.1651716755,,2022-04-28
3721,834044,富泰和,0.36,466714141.27,1.5501152925,,31429234.62,316.75,,4.64,7.94,1.036895111652,31.0758066223,,2022-04-28
3722,834018,尚宝罗,0.04,57370349.55,5.8953433702,,834327.11,-40.45,,1.32,3.13,0.186384513334,28.6069987698,,2022-04-28
3723,833997,巴鲁特,-0.69,101058033.76,-13.3311053334,,-42644524.02,-154.88,,0.39,-94.01,-0.068882423071,45.7051763541,,2022-04-28
3724,833979,天图投资,1.36,2489334042.56,54.2089513288,,706497400.29,419.27,,11.07,13.08,1.466314270278,,,2022-04-28
3725,833925,兴业源,0.3,310905085.53,64.9380107239,,21568363.04,68.06,,2.05,14.56,-0.034982628551,20.641375171,,2022-04-28
3726,833902,琪瑜光电,0.0167,62086445.52,-15.3370405109,,250351.18,-62.7,,0.54,3.13,0.82959304,27.6187607237,,2022-04-28
3727,833887,庞泰环保,0.33,101544904.85,29.0883326765,,12345340.37,125.07,,1.77,19.78,-0.06034407367,30.8305623766,,2022-04-28
